symbol,code,name,exchange,board,list_date,total_mv,float_mv,total_mv_bil,float_mv_bil,f2,f3,f6,f8
300265.SZ,300265,通光线缆,SZ,创业板,2011-09-16,4382687232.0,4379822817.0,43.82687232,43.79822817,9.56,2.47,112544417.35,2.59
300266.SZ,300266,兴源环境,SZ,创业板,2011-09-27,3962208651.0,3959687211.0,39.62208651,39.59687211,2.55,0.79,25862617.0,0.65
300267.SZ,300267,尔康制药,SZ,创业板,2011-09-27,7074734704.0,4878804186.0,70.74734704,48.78804186,3.43,0.29,96478862.36,1.98
300270.SZ,300270,中威电子,SZ,创业板,2011-10-12,3760850868.0,3240753680.0,37.60850868,32.4075368,12.42,20.0,486648789.86,15.72
300271.SZ,300271,华宇软件,SZ,创业板,2011-10-26,6316276036.0,6202546681.0,63.16276036,62.02546681,7.78,0.91,77832274.11,1.26
300274.SZ,300274,阳光电源,SZ,创业板,2011-11-02,308141413949.0,236278515405.0,3081.41413949,2362.78515405,148.63,3.02,12263569908.13,5.15
300275.SZ,300275,梅安森,SZ,创业板,2011-11-02,3716625429.0,3275178560.0,37.16625429,32.7517856,12.08,2.37,58348823.99,1.78
300276.SZ,300276,三丰智能,SZ,创业板,2011-11-15,12483293041.0,9418975384.0,124.83293041,94.18975384,8.91,1.37,211707078.81,2.24
300277.SZ,300277,海联讯,SZ,创业板,2011-11-23,4681290000.0,4676012020.0,46.8129,46.7601202,13.7,2.24,87817178.07,1.89
300278.SZ,300278,华昌达,SZ,创业板,2011-12-16,7548199557.0,7524616106.0,75.48199557,75.24616106,5.31,1.14,82119591.1,1.09
300279.SZ,300279,和晶科技,SZ,创业板,2011-12-29,3521516328.0,3331220076.0,35.21516328,33.31220076,7.2,2.42,50506498.0,1.52
300284.SZ,300284,苏交科,SZ,创业板,2012-01-10,10633009857.0,10081706863.0,106.33009857,100.81706863,8.42,-0.12,66528901.29,0.66
300285.SZ,300285,国瓷材料,SZ,创业板,2012-01-13,21396656497.0,18055260417.0,213.96656497,180.55260417,21.46,1.37,235749362.75,1.3
300286.SZ,300286,安科瑞,SZ,创业板,2012-01-13,6121653429.0,4290323545.0,61.21653429,42.90323545,24.41,1.67,169014839.0,3.91
300287.SZ,300287,飞利信,SZ,创业板,2012-02-01,7678714873.0,7052487529.0,76.78714873,70.52487529,5.35,2.88,187597356.91,2.68
300288.SZ,300288,朗玛信息,SZ,创业板,2012-02-16,4623038379.0,3509869269.0,46.23038379,35.09869269,13.68,1.48,49683476.29,1.42
300289.SZ,300289,利德曼,SZ,创业板,2012-02-16,4101846612.0,4095399912.0,41.01846612,40.95399912,7.54,-0.4,118186052.99,2.88
300290.SZ,300290,荣科科技,SZ,创业板,2012-02-16,13978156633.0,13974002401.0,139.78156633,139.74002401,21.85,-1.53,475137585.76,3.39
300291.SZ,300291,百纳千成,SZ,创业板,2012-02-09,5924485905.0,5843275671.0,59.24485905,58.43275671,6.29,1.78,171377726.0,2.94
300292.SZ,300292,吴通控股,SZ,创业板,2012-02-29,6037942383.0,5021751659.0,60.37942383,50.21751659,4.5,1.81,103833865.02,2.07
300293.SZ,300293,蓝英装备,SZ,创业板,2012-03-08,7909298537.0,6551450380.0,79.09298537,65.5145038,23.37,0.52,160487500.5,2.44
300294.SZ,300294,博雅生物,SZ,创业板,2012-03-08,12328881644.0,12328881644.0,123.28881644,123.28881644,24.45,0.12,51686414.65,0.42
300296.SZ,300296,利亚德,SZ,创业板,2012-03-15,17763450804.0,14895913388.0,177.63450804,148.95913388,6.55,1.24,323543967.21,2.17
300298.SZ,300298,三诺生物,SZ,创业板,2012-03-19,10717913564.0,8633382353.0,107.17913564,86.33382353,19.13,0.1,92064070.87,1.07
300299.SZ,300299,富春股份,SZ,创业板,2012-03-19,4259151524.0,4252506434.0,42.59151524,42.52506434,6.17,1.31,69390179.76,1.63
300300.SZ,300300,海峡创新,SZ,创业板,2012-03-19,3974408490.0,3974155488.0,39.7440849,39.74155488,5.96,2.23,1052676036.64,26.02
300302.SZ,300302,同有科技,SZ,创业板,2012-03-21,10193940983.0,7844671547.0,101.93940983,78.44671547,21.27,-5.51,1603710263.92,19.88
300303.SZ,300303,聚飞光电,SZ,创业板,2012-03-19,9243904091.0,8671826849.0,92.43904091,86.71826849,6.53,1.71,173260121.97,1.99
300304.SZ,300304,云意电气,SZ,创业板,2012-03-21,10546506053.0,10274981163.0,105.46506053,102.74981163,12.01,0.42,186139631.85,1.79
300307.SZ,300307,慈星股份,SZ,创业板,2012-03-29,5520028993.0,5436368076.0,55.20028993,54.36368076,6.95,1.76,40085516.4,0.74
300308.SZ,300308,中际旭创,SZ,创业板,2012-04-10,447780688602.0,445516694246.0,4477.80688602,4455.16694246,403.0,7.87,24468412270.14,5.44
300310.SZ,300310,宜通世纪,SZ,创业板,2012-04-25,4937287774.0,3874586498.0,49.37287774,38.74586498,5.6,3.13,100753753.4,2.6
300315.SZ,300315,掌趣科技,SZ,创业板,2012-05-11,13646359455.0,13018459391.0,136.46359455,130.18459391,5.04,0.8,183016647.02,1.4
300316.SZ,300316,晶盛机电,SZ,创业板,2012-05-11,51137294773.0,48092239659.0,511.37294773,480.92239659,39.05,3.55,1216393049.35,2.54
300317.SZ,300317,珈伟新能,SZ,创业板,2012-05-11,3320753620.0,3315653620.0,33.2075362,33.1565362,4.0,1.78,94749907.19,2.86
300318.SZ,300318,博晖创新,SZ,创业板,2012-05-23,4590980782.0,4487791900.0,45.90980782,44.877919,5.62,1.26,32211488.4,0.72
300319.SZ,300319,麦捷科技,SZ,创业板,2012-05-23,10065647620.0,9491956041.0,100.6564762,94.91956041,11.45,2.14,192750996.0,2.03
300320.SZ,300320,海达股份,SZ,创业板,2012-06-01,5892095072.0,4760719950.0,58.92095072,47.6071995,9.8,0.41,61063189.14,1.28
300321.SZ,300321,同大股份,SZ,创业板,2012-05-23,3703848000.0,3699505989.0,37.03848,36.99505989,41.71,2.76,71819465.0,1.95
300322.SZ,300322,硕贝德,SZ,创业板,2012-06-08,10327856535.0,9887670629.0,103.27856535,98.87670629,22.45,-1.19,454796638.66,4.54
300323.SZ,300323,华灿光电,SZ,创业板,2012-06-01,13016450352.0,7051664125.0,130.16450352,70.51664125,8.02,1.65,201085391.55,2.82
300324.SZ,300324,旋极信息,SZ,创业板,2012-06-08,9933645921.0,9832447376.0,99.33645921,98.32447376,5.75,4.36,550880347.77,5.63
300326.SZ,300326,ST凯利,SZ,创业板,2012-06-13,4158673556.0,4129875152.0,41.58673556,41.29875152,5.8,1.05,29633797.0,0.72
300327.SZ,300327,中颖电子,SZ,创业板,2012-06-13,9554951114.0,9525421272.0,95.54951114,95.25421272,27.99,7.16,1035764518.36,11.01
300328.SZ,300328,宜安科技,SZ,创业板,2012-06-19,10197556572.0,10137636528.0,101.97556572,101.37636528,14.77,0.89,315017968.9,3.09
300329.SZ,300329,海伦钢琴,SZ,创业板,2012-06-19,3692176188.0,3681075910.0,36.92176188,36.8107591,14.6,-0.68,78037168.6,2.12
300331.SZ,300331,苏大维格,SZ,创业板,2012-06-28,8119639683.0,6573453382.0,81.19639683,65.73453382,31.27,-0.03,294902583.73,4.45
300332.SZ,300332,天壕能源,SZ,创业板,2012-06-28,5960655331.0,5716188829.0,59.60655331,57.16188829,6.89,8.85,714219662.71,13.14
300333.SZ,300333,兆日科技,SZ,创业板,2012-06-28,4092480000.0,4077621216.0,40.9248,40.77621216,12.18,2.44,81810696.0,2.01
300337.SZ,300337,银邦股份,SZ,创业板,2012-07-18,8046637419.0,6964489333.0,80.46637419,69.64489333,9.79,-0.41,99655867.05,1.43
300339.SZ,300339,润和软件,SZ,创业板,2012-07-18,47051952486.0,45945728286.0,470.51952486,459.45728286,59.08,1.74,2502749039.37,5.43
300340.SZ,300340,科恒股份,SZ,创业板,2012-07-26,3691453224.0,3658955840.0,36.91453224,36.5895584,13.38,-0.96,128937608.63,3.51
300341.SZ,300341,麦克奥迪,SZ,创业板,2012-07-26,8847716746.0,8812801966.0,88.47716746,88.12801966,17.1,1.79,116735276.0,1.33
300342.SZ,300342,天银机电,SZ,创业板,2012-07-26,7412612371.0,7303852171.0,74.12612371,73.03852171,17.44,2.53,211017377.94,2.88
300343.SZ,300343,ST联创,SZ,创业板,2012-08-01,5184500227.0,5171164037.0,51.84500227,51.71164037,4.85,2.54,49363392.0,0.96
300346.SZ,300346,南大光电,SZ,创业板,2012-08-07,26305431728.0,24988334067.0,263.05431728,249.88334067,38.06,0.08,1081027267.98,4.28
300347.SZ,300347,泰格医药,SZ,创业板,2012-08-17,46564288784.0,30620864260.0,465.64288784,306.2086426,54.08,0.95,364181314.08,1.19
300348.SZ,300348,长亮科技,SZ,创业板,2012-08-17,11520779184.0,10063609264.0,115.20779184,100.63609264,14.21,1.36,192091260.55,1.9
300349.SZ,300349,金卡智能,SZ,创业板,2012-08-17,5727036446.0,5078033795.0,57.27036446,50.78033795,13.69,4.27,393344474.19,7.9
300350.SZ,300350,华鹏飞,SZ,创业板,2012-08-21,3619359077.0,3036881285.0,36.19359077,30.36881285,6.44,2.22,121637841.6,4.02
300351.SZ,300351,永贵电器,SZ,创业板,2012-09-20,6710263606.0,4530607109.0,67.10263606,45.30607109,17.3,0.0,219987417.78,4.84
300352.SZ,300352,北信源,SZ,创业板,2012-09-12,8206004332.0,7225617592.0,82.06004332,72.25617592,5.66,2.17,170793725.3,2.35
300353.SZ,300353,东土科技,SZ,创业板,2012-09-27,14923450222.0,13039276464.0,149.23450222,130.39276464,24.27,1.08,369139816.05,2.82
300354.SZ,300354,东华测试,SZ,创业板,2012-09-20,6314317176.0,3711737316.0,63.14317176,37.11737316,45.65,0.71,192067313.0,5.13
300355.SZ,300355,蒙草生态,SZ,创业板,2012-09-27,6497180428.0,5258799280.0,64.97180428,52.5879928,4.05,1.5,111693971.96,2.13
300357.SZ,300357,我武生物,SZ,创业板,2014-01-21,17225913600.0,15925712345.0,172.259136,159.25712345,32.9,10.07,736546174.49,4.72
300358.SZ,300358,楚天科技,SZ,创业板,2014-01-21,5383583634.0,5255554493.0,53.83583634,52.55554493,9.12,1.67,218321908.52,4.13
300359.SZ,300359,全通教育,SZ,创业板,2014-01-21,3432667147.0,3432495198.0,34.32667147,34.32495198,5.42,1.88,30951013.96,0.91
300360.SZ,300360,炬华科技,SZ,创业板,2014-01-21,8021319166.0,7804315537.0,80.21319166,78.04315537,15.6,0.39,118477009.62,1.52
300363.SZ,300363,博腾股份,SZ,创业板,2014-01-29,13418427192.0,12310916668.0,134.18427192,123.10916668,24.6,2.59,335693966.14,2.74
300364.SZ,300364,中文在线,SZ,创业板,2015-01-21,18088657930.0,16398014392.0,180.8865793,163.98014392,24.83,1.68,351228979.24,2.15
300365.SZ,300365,恒华科技,SZ,创业板,2014-01-23,3761093791.0,3208513349.0,37.61093791,32.08513349,6.27,2.28,65819490.0,2.06
300366.SZ,300366,ST创意,SZ,创业板,2014-01-27,4119366297.0,3596806882.0,41.19366297,35.96806882,6.78,2.11,98006159.0,2.76
300368.SZ,300368,汇金股份,SZ,创业板,2014-01-23,9515693115.0,9515693115.0,95.15693115,95.15693115,17.99,-1.75,1553025954.0,16.02
300369.SZ,300369,绿盟科技,SZ,创业板,2014-01-29,6186647999.0,6178281376.0,61.86647999,61.78281376,7.74,6.76,441041233.17,7.0
300370.SZ,300370,安控科技,SZ,创业板,2014-01-23,4508283528.0,3815560005.0,45.08283528,38.15560005,2.88,2.49,60159025.0,1.6
300373.SZ,300373,扬杰科技,SZ,创业板,2014-01-23,42810372138.0,42715829889.0,428.10372138,427.15829889,78.79,3.94,2951287372.23,6.79
300374.SZ,300374,中铁装配,SZ,创业板,2015-03-19,3998534600.0,3169636596.0,39.985346,31.69636596,16.26,1.56,61254496.0,1.94
300376.SZ,300376,ST易事特,SZ,创业板,2014-01-27,12246544904.0,12242307579.0,122.46544904,122.42307579,5.26,1.74,76255804.8,0.63
300377.SZ,300377,赢时胜,SZ,创业板,2014-01-27,15095161908.0,13299913102.0,150.95161908,132.99913102,20.1,0.7,229975713.37,1.72
300378.SZ,300378,鼎捷数智,SZ,创业板,2014-01-27,13094704048.0,12997612985.0,130.94704048,129.97612985,48.25,1.71,465158763.99,3.57
300380.SZ,300380,安硕信息,SZ,创业板,2014-01-28,6358505567.0,5849899390.0,63.58505567,58.4989939,45.93,0.24,99306414.83,1.69
300381.SZ,300381,溢多利,SZ,创业板,2014-01-28,3358860393.0,3347090894.0,33.58860393,33.47090894,6.84,2.55,44514096.0,1.34
300382.SZ,300382,斯莱克,SZ,创业板,2014-01-29,9122987916.0,9122118784.0,91.22987916,91.22118784,14.07,-1.12,331415406.22,3.59
300383.SZ,300383,光环新网,SZ,创业板,2014-01-29,24033816364.0,23979818731.0,240.33816364,239.79818731,13.37,0.75,440448284.62,1.83
300384.SZ,300384,三联虹普,SZ,创业板,2014-08-01,5215768783.0,3600804138.0,52.15768783,36.00804138,16.35,0.99,31887841.39,0.89
300386.SZ,300386,飞天诚信,SZ,创业板,2014-06-26,7048221840.0,4227774030.0,70.4822184,42.2777403,16.86,2.99,91282470.98,2.17
300388.SZ,300388,节能国祯,SZ,创业板,2014-08-01,6102138390.0,6091046116.0,61.0213839,60.91046116,8.96,-8.29,245471947.05,3.93
300389.SZ,300389,艾比森,SZ,创业板,2014-08-01,7119945115.0,4498067682.0,71.19945115,44.98067682,19.29,-4.03,776680153.76,17.23
300390.SZ,300390,天华新能,SZ,创业板,2014-07-31,19547566042.0,15824785492.0,195.47566042,158.24785492,23.53,-1.47,471311336.0,2.95
300393.SZ,300393,中来股份,SZ,创业板,2014-09-12,6995407638.0,6136910421.0,69.95407638,61.36910421,6.42,1.26,128906988.6,2.1
300394.SZ,300394,天孚通信,SZ,创业板,2015-02-17,122808388301.0,122561401416.0,1228.08388301,1225.61401416,157.97,7.76,7138695442.57,5.76
300395.SZ,300395,菲利华,SZ,创业板,2014-09-10,36825093623.0,36174716857.0,368.25093623,361.74716857,70.51,1.97,972384406.35,2.67
300396.SZ,300396,迪瑞医疗,SZ,创业板,2014-09-10,3635093146.0,3629627953.0,36.35093146,36.29627953,13.33,0.83,21351337.0,0.59
300397.SZ,300397,天和防务,SZ,创业板,2014-09-10,6190935470.0,4849844680.0,61.9093547,48.4984468,11.96,1.61,95612192.94,1.97
300398.SZ,300398,飞凯材料,SZ,创业板,2014-10-09,12705269945.0,12635883901.0,127.05269945,126.35883901,22.41,0.49,441608161.65,3.47
300399.SZ,300399,天利科技,SZ,创业板,2014-10-09,5631600000.0,5631050663.0,56.316,56.31050663,28.5,0.74,214397954.8,3.78
300400.SZ,300400,劲拓股份,SZ,创业板,2014-10-10,5279537408.0,5220733184.0,52.79537408,52.20733184,21.76,1.78,122765201.0,2.34
300401.SZ,300401,花园生物,SZ,创业板,2014-10-09,7331408020.0,7211987134.0,73.3140802,72.11987134,13.49,-3.71,203895919.89,2.82
300402.SZ,300402,宝色股份,SZ,创业板,2014-10-10,4392870847.0,4336409247.0,43.92870847,43.36409247,17.8,1.6,50687021.0,1.18
300403.SZ,300403,汉宇集团,SZ,创业板,2014-10-30,8387730000.0,5940454579.0,83.8773,59.40454579,13.91,1.98,152390107.53,2.56
300406.SZ,300406,九强生物,SZ,创业板,2014-10-30,7739273890.0,5602297206.0,77.3927389,56.02297206,13.2,0.53,31752467.43,0.57
300408.SZ,300408,三环集团,SZ,创业板,2014-12-03,95211589391.0,92892062285.0,952.11589391,928.92062285,49.68,2.39,1273083176.43,1.37
300409.SZ,300409,道氏技术,SZ,创业板,2014-12-03,18062128325.0,15874135834.0,180.62128325,158.74135834,23.09,1.01,1050224282.64,6.55
300410.SZ,300410,正业科技,SZ,创业板,2014-12-31,3311375469.0,3311375469.0,33.11375469,33.11375469,9.02,4.76,172233076.7,5.23
300411.SZ,300411,金盾股份,SZ,创业板,2014-12-31,5191260489.0,3947404935.0,51.91260489,39.47404935,12.77,0.79,77304079.4,1.96
300413.SZ,300413,芒果超媒,SZ,创业板,2015-01-21,55466872165.0,30293403755.0,554.66872165,302.93403755,29.65,0.64,302797135.6,1.0
300414.SZ,300414,中光防雷,SZ,创业板,2015-05-13,4212171501.0,4050789254.0,42.12171501,40.50789254,12.92,-2.12,379741189.47,9.42
300415.SZ,300415,伊之密,SZ,创业板,2015-01-23,10950295903.0,10588763288.0,109.50295903,105.88763288,23.37,1.39,163676015.14,1.54
300416.SZ,300416,苏试试验,SZ,创业板,2015-01-22,8324927584.0,8269198178.0,83.24927584,82.69198178,16.37,0.8,150883919.92,1.81
300418.SZ,300418,昆仑万维,SZ,创业板,2015-01-21,51369206517.0,51333759567.0,513.69206517,513.33759567,40.92,0.86,1529222953.32,2.97
300420.SZ,300420,五洋自控,SZ,创业板,2015-02-17,4353895888.0,4353557758.0,43.53895888,43.53557758,3.9,0.26,94456850.76,2.17
300421.SZ,300421,力星股份,SZ,创业板,2015-02-17,6095251933.0,4775032613.0,60.95251933,47.75032613,20.73,9.34,1161811912.76,24.47
300424.SZ,300424,航新科技,SZ,创业板,2015-04-22,4118317615.0,4115886495.0,41.18317615,41.15886495,16.78,1.57,175111165.67,4.26
300425.SZ,300425,中建环能,SZ,创业板,2015-02-16,3527102490.0,3510793591.0,35.2710249,35.10793591,5.17,1.37,31975075.15,0.91
300426.SZ,300426,华智数媒,SZ,创业板,2015-02-17,4093979743.0,3636000000.0,40.93979743,36.36,9.09,2.13,39854699.15,1.1
300428.SZ,300428,立中集团,SZ,创业板,2015-03-19,14324736182.0,12480052077.0,143.24736182,124.80052077,22.4,1.77,164163175.17,1.32
300429.SZ,300429,强力新材,SZ,创业板,2015-03-24,7127484798.0,5297844518.0,71.27484798,52.97844518,13.29,0.61,191677143.03,3.61
300430.SZ,300430,诚益通,SZ,创业板,2015-03-19,5458205452.0,5194485638.0,54.58205452,51.94485638,19.99,4.44,184596329.32,3.57
300432.SZ,300432,富临精工,SZ,创业板,2015-03-19,31425393248.0,31072413601.0,314.25393248,310.72413601,18.38,3.49,1349358530.96,4.34
300433.SZ,300433,蓝思科技,SZ,创业板,2015-03-18,145477538580.0,136875609841.0,1454.7753858,1368.75609841,27.53,0.66,1491644977.73,1.08
300434.SZ,300434,金石亚药,SZ,创业板,2015-04-24,4093770056.0,3486213866.0,40.93770056,34.86213866,10.19,4.41,161561408.22,4.68
300435.SZ,300435,中泰股份,SZ,创业板,2015-03-26,7849259550.0,7505377721.0,78.4925955,75.05377721,20.35,-0.78,211840812.0,2.8
300436.SZ,300436,广生堂,SZ,创业板,2015-04-22,19765034700.0,16966929538.0,197.650347,169.66929538,124.1,2.56,1866878901.2,11.15
300438.SZ,300438,鹏辉能源,SZ,创业板,2015-04-24,17153941709.0,13773917231.0,171.53941709,137.73917231,34.08,1.37,646159722.58,4.66
300439.SZ,300439,美康生物,SZ,创业板,2015-04-22,3985386112.0,3031483369.0,39.85386112,30.31483369,10.37,1.77,37582178.04,1.25
300440.SZ,300440,运达科技,SZ,创业板,2015-04-23,5735428312.0,5713528460.0,57.35428312,57.1352846,12.92,-0.08,78544334.43,1.37
300441.SZ,300441,鲍斯股份,SZ,创业板,2015-04-23,5097329516.0,4956003864.0,50.97329516,49.56003864,7.91,0.51,34737156.2,0.7
300442.SZ,300442,润泽科技,SZ,创业板,2015-04-24,74901965951.0,74628380924.0,749.01965951,746.28380924,45.83,0.84,549504901.44,0.73
300443.SZ,300443,金雷股份,SZ,创业板,2015-04-22,8762083947.0,6644725612.0,87.62083947,66.44725612,27.37,-0.47,229527355.7,3.44
300444.SZ,300444,双杰电气,SZ,创业板,2015-04-23,6995955788.0,5443873083.0,69.95955788,54.43873083,8.76,3.3,677947003.06,12.34
300446.SZ,300446,航天智造,SZ,创业板,2015-04-23,14650957224.0,6473797763.0,146.50957224,64.73797763,17.33,1.52,206216022.95,3.21
300448.SZ,300448,浩云科技,SZ,创业板,2015-04-24,4857392627.0,3335425374.0,48.57392627,33.35425374,7.18,-2.05,271006999.33,8.08
300450.SZ,300450,先导智能,SZ,创业板,2015-05-18,84635450357.0,84270752177.0,846.35450357,842.70752177,54.04,3.33,4922285526.39,5.82
300451.SZ,300451,创业慧康,SZ,创业板,2015-05-14,7017534855.0,6915922778.0,70.17534855,69.15922778,4.53,0.67,75413779.31,1.09
300453.SZ,300453,三鑫医疗,SZ,创业板,2015-05-15,4764265428.0,3292897387.0,47.64265428,32.92897387,9.12,0.66,50009280.16,1.52
300454.SZ,300454,深信服,SZ,创业板,2018-05-16,44091066219.0,29084630307.0,440.91066219,290.84630307,104.51,0.93,456118858.26,1.56
300455.SZ,300455,航天智装,SZ,创业板,2015-05-15,12194877233.0,12039495188.0,121.94877233,120.39495188,16.99,0.89,216697106.39,1.77
300456.SZ,300456,赛微电子,SZ,创业板,2015-05-14,16401574202.0,13382859347.0,164.01574202,133.82859347,22.4,1.17,479349222.64,3.54
300457.SZ,300457,赢合科技,SZ,创业板,2015-05-14,19687072975.0,19338782818.0,196.87072975,193.38782818,30.33,1.95,516431731.71,2.66
300458.SZ,300458,全志科技,SZ,创业板,2015-05-15,38803341228.0,31763471737.0,388.03341228,317.63471737,47.01,1.51,1236816113.26,3.87
300459.SZ,300459,汤姆猫,SZ,创业板,2015-05-15,15715674897.0,14693754739.0,157.15674897,146.93754739,4.47,1.36,269545965.6,1.83
300463.SZ,300463,迈克生物,SZ,创业板,2015-05-28,6959712842.0,5660619842.0,69.59712842,56.60619842,11.51,0.35,42957268.16,0.76
300465.SZ,300465,高伟达,SZ,创业板,2015-05-28,9576111124.0,9576111124.0,95.76111124,95.76111124,21.58,0.84,233989343.0,2.43
300466.SZ,300466,赛摩智能,SZ,创业板,2015-05-28,4942941051.0,4143090055.0,49.42941051,41.43090055,9.23,1.43,45341494.51,1.1
300467.SZ,300467,迅游科技,SZ,创业板,2015-05-27,4759058688.0,3947611357.0,47.59058688,39.47611357,23.42,2.58,85321933.36,2.16
300468.SZ,300468,四方精创,SZ,创业板,2015-05-27,19703007581.0,19671253633.0,197.03007581,196.71253633,37.13,-1.12,1010788124.09,5.08
300469.SZ,300469,信息发展,SZ,创业板,2015-06-11,18039515340.0,18039059699.0,180.3951534,180.39059699,72.67,-8.2,1141763640.68,6.17
300470.SZ,300470,中密控股,SZ,创业板,2015-06-12,7397198985.0,7018305495.0,73.97198985,70.18305495,35.57,0.34,67722128.0,0.97
300471.SZ,300471,厚普股份,SZ,创业板,2015-06-11,4546865880.0,4123670400.0,45.4686588,41.236704,11.25,3.5,102746894.0,2.5
300473.SZ,300473,德尔股份,SZ,创业板,2015-06-12,4538251416.0,4524781139.0,45.38251416,45.24781139,30.06,2.04,89592623.0,1.98
300474.SZ,300474,景嘉微,SZ,创业板,2016-03-31,39191215533.0,30481495309.0,391.91215533,304.81495309,74.99,4.87,1303173257.75,4.26
300475.SZ,300475,香农芯创,SZ,创业板,2015-06-10,44619674123.0,42743001863.0,446.19674123,427.43001863,96.21,-4.32,4515550789.27,10.38
300476.SZ,300476,胜宏科技,SZ,创业板,2015-06-11,229963695481.0,225961561746.0,2299.63695481,2259.61561746,264.22,1.87,15264429144.27,6.66
300478.SZ,300478,杭州高新,SZ,创业板,2015-06-10,3118689260.0,3118689260.0,31.1868926,31.1868926,24.62,2.63,118323839.92,3.85
300479.SZ,300479,神思电子,SZ,创业板,2015-06-12,3698457036.0,3696345411.0,36.98457036,36.96345411,18.77,1.96,50164084.0,1.36
300480.SZ,300480,光力科技,SZ,创业板,2015-07-02,5818160137.0,4081781474.0,58.18160137,40.81781474,16.49,2.74,144661212.2,3.52
300481.SZ,300481,濮阳惠成,SZ,创业板,2015-06-30,4272763612.0,4246707135.0,42.72763612,42.46707135,14.64,-0.68,88019847.85,2.07
300482.SZ,300482,万孚生物,SZ,创业板,2015-06-30,9951482805.0,9150271366.0,99.51482805,91.50271366,21.26,0.52,46096725.88,0.5
300483.SZ,300483,首华燃气,SZ,创业板,2015-06-30,4361386923.0,4359460923.0,43.61386923,43.59460923,16.05,5.94,820800818.33,19.52
300484.SZ,300484,蓝海华腾,SZ,创业板,2016-03-22,4163994390.0,3343687763.0,41.6399439,33.43687763,20.1,3.29,126111384.66,3.78
300485.SZ,300485,赛升药业,SZ,创业板,2015-06-26,5924496720.0,3367951339.0,59.2449672,33.67951339,12.3,0.08,204007335.0,6.11
300486.SZ,300486,东杰智能,SZ,创业板,2015-06-30,9671808933.0,9668902032.0,96.71808933,96.68902032,20.27,-3.48,525810941.27,5.39
300487.SZ,300487,蓝晓科技,SZ,创业板,2015-07-02,29500447377.0,17818089914.0,295.00447377,178.18089914,58.11,2.04,233857809.44,1.31
300488.SZ,300488,恒锋工具,SZ,创业板,2015-07-01,5816004102.0,4842476620.0,58.16004102,48.4247662,33.59,3.16,44564659.0,0.92
300489.SZ,300489,光智科技,SZ,创业板,2015-07-01,6098906591.0,6076362143.0,60.98906591,60.76362143,44.3,2.83,133469775.0,2.19
300490.SZ,300490,华自科技,SZ,创业板,2015-12-31,5079064387.0,5010038277.0,50.79064387,50.10038277,12.74,-1.01,475747692.78,9.6
300491.SZ,300491,通合科技,SZ,创业板,2015-12-31,6025753343.0,5349100966.0,60.25753343,53.49100966,34.38,3.55,1348504421.48,25.0
300492.SZ,300492,华图山鼎,SZ,创业板,2015-12-23,13069456304.0,13069456304.0,130.69456304,130.69456304,66.45,-0.09,78725222.28,0.6
300493.SZ,300493,润欣科技,SZ,创业板,2015-12-10,10184866184.0,10064950734.0,101.84866184,100.64950734,19.87,1.85,280378913.56,2.78
300494.SZ,300494,盛天网络,SZ,创业板,2015-12-31,6332485081.0,5142673558.0,63.32485081,51.42673558,12.91,1.41,138258228.4,2.68
300496.SZ,300496,中科创达,SZ,创业板,2015-12-10,31090473945.0,24868080520.0,310.90473945,248.6808052,67.53,1.95,769219720.51,3.09
300497.SZ,300497,富祥药业,SZ,创业板,2015-12-22,5645040828.0,4620031360.0,56.45040828,46.2003136,10.48,5.43,316448208.82,6.85
300498.SZ,300498,温氏股份,SZ,创业板,2015-11-02,122432259394.0,109713813050.0,1224.32259394,1097.1381305,18.4,-0.97,637610359.64,0.58
300499.SZ,300499,高澜股份,SZ,创业板,2016-02-02,8794211129.0,7819138753.0,87.94211129,78.19138753,28.81,1.27,834443997.31,10.55
300502.SZ,300502,新易盛,SZ,创业板,2016-03-03,327255457172.0,291506458788.0,3272.55457172,2915.06458788,329.24,4.09,16335501283.31,5.5
300503.SZ,300503,昊志机电,SZ,创业板,2016-03-09,8420755766.0,6583439705.0,84.20755766,65.83439705,27.32,2.05,180442929.5,2.73
300504.SZ,300504,天邑股份,SZ,创业板,2018-03-30,3805185103.0,3064251495.0,38.05185103,30.64251495,14.04,2.86,50137947.4,1.64
300505.SZ,300505,川金诺,SZ,创业板,2016-03-15,6088315634.0,4814551067.0,60.88315634,48.14551067,22.15,3.31,632410608.9,13.27
300507.SZ,300507,苏奥传感,SZ,创业板,2016-04-29,7566113271.0,7323672019.0,75.66113271,73.23672019,9.45,-3.57,390076490.78,5.21
300510.SZ,300510,金冠股份,SZ,创业板,2016-05-06,3587404545.0,3587404545.0,35.87404545,35.87404545,4.35,0.23,98951032.25,2.75
300511.SZ,300511,雪榕生物,SZ,创业板,2016-05-04,4188780219.0,3649082985.0,41.88780219,36.49082985,6.68,-0.3,122619993.43,3.35
300512.SZ,300512,中亚股份,SZ,创业板,2016-05-26,4333222501.0,3490291681.0,43.33222501,34.90291681,10.63,6.19,477172091.5,13.94
300515.SZ,300515,三德科技,SZ,创业板,2016-06-08,4353765220.0,4269268579.0,43.5376522,42.69268579,21.16,2.52,156479628.0,3.66
300516.SZ,300516,久之洋,SZ,创业板,2016-06-02,6507000000.0,6507000000.0,65.07,65.07,36.15,1.03,56197631.11,0.86
