date,period,value,field,symbol
2008-03-01,2007-12-31,0.3479,roeWa,sh600519
2012-03-23,2011-12-31,0.4039,roeWa,sh600519
2019-07-13,2019-06-30,0.0,roeWa,sh600519
2007-04-28,2007-03-31,0.090219,roeWa,sh600519
2008-04-22,2008-03-31,0.100724,roeWa,sh600519
2009-04-21,2009-03-31,0.102675,roeWa,sh600519
2010-04-26,2010-03-31,0.083825,roeWa,sh600519
2011-04-23,2011-03-31,0.097411,roeWa,sh600519
2012-04-26,2012-03-31,0.112148,roeWa,sh600519
2013-04-18,2013-03-31,0.099958,roeWa,sh600519
2014-04-25,2014-03-31,0.083217,roeWa,sh600519
2015-04-21,2015-03-31,0.078494,roeWa,sh600519
2016-04-21,2016-03-31,0.073664,roeWa,sh600519
2017-04-25,2017-03-31,0.080614,roeWa,sh600519
2018-04-28,2018-03-31,0.088887,roeWa,sh600519
2019-04-25,2019-03-31,0.094737,roeWa,sh600519
2007-08-17,2007-06-30,0.13933,roeWa,sh600519
2008-08-28,2008-06-30,0.249968,roeWa,sh600519
2009-08-07,2009-06-30,0.230712,roeWa,sh600519
2010-08-12,2010-06-30,0.200545,roeWa,sh600519
2011-08-31,2011-06-30,0.248251,roeWa,sh600519
2012-08-10,2012-06-30,0.264847,roeWa,sh600519
2013-08-31,2013-06-30,0.210442,roeWa,sh600519
2014-08-29,2014-06-30,0.164503,roeWa,sh600519
2015-08-28,2015-06-30,0.137504,roeWa,sh600519
2016-08-27,2016-06-30,0.136576,roeWa,sh600519
2017-07-28,2017-06-30,0.15151,roeWa,sh600519
2018-08-02,2018-06-30,0.170563,roeWa,sh600519
2019-07-18,2019-06-30,0.175322,roeWa,sh600519
2007-10-23,2007-09-30,0.245863,roeWa,sh600519
2008-10-27,2008-09-30,0.33412,roeWa,sh600519
2009-10-24,2009-09-30,0.30073,roeWa,sh600519
2010-10-29,2010-09-30,0.260986,roeWa,sh600519
2011-10-18,2011-09-30,0.318919,roeWa,sh600519
2012-10-26,2012-09-30,0.370487,roeWa,sh600519
2013-10-16,2013-09-30,0.304543,roeWa,sh600519
2014-10-30,2014-09-30,0.234085,roeWa,sh600519
2015-10-23,2015-09-30,0.201709,roeWa,sh600519
2016-10-29,2016-09-30,0.188062,roeWa,sh600519
2017-10-26,2017-09-30,0.254166,roeWa,sh600519
2018-10-29,2018-09-30,0.25522,roeWa,sh600519
2019-10-16,2019-09-30,0.255819,roeWa,sh600519
2008-03-13,2007-12-31,0.395989,roeWa,sh600519
2009-03-25,2008-12-31,0.390117,roeWa,sh600519
2010-04-02,2009-12-31,0.335461,roeWa,sh600519
2011-03-21,2010-12-31,0.307393,roeWa,sh600519
2012-04-11,2011-12-31,0.403925,roeWa,sh600519
2013-03-29,2012-12-31,0.450047,roeWa,sh600519
2014-03-25,2013-12-31,0.394328,roeWa,sh600519
2015-04-21,2014-12-31,0.319612,roeWa,sh600519
2016-03-24,2015-12-31,0.264205,roeWa,sh600519
2017-04-15,2016-12-31,0.244385,roeWa,sh600519
2018-03-28,2017-12-31,0.329542,roeWa,sh600519
2019-03-29,2018-12-31,0.344644,roeWa,sh600519
2004-03-12,2003-12-31,0.25,YOYNI,sh600519
2012-03-23,2011-12-31,0.7349,YOYNI,sh600519
2013-01-25,2012-12-31,0.5,YOYNI,sh600519
2018-01-31,2017-12-31,0.58,YOYNI,sh600519
2020-01-02,2019-12-31,0.15,YOYNI,sh600519
2007-04-28,2007-03-31,0.243732,YOYNI,sh600519
2008-04-22,2008-03-31,0.633385,YOYNI,sh600519
2009-04-21,2009-03-31,0.394518,YOYNI,sh600519
2010-04-26,2010-03-31,0.051251,YOYNI,sh600519
2011-04-23,2011-03-31,0.481194,YOYNI,sh600519
2012-04-26,2012-03-31,0.571589,YOYNI,sh600519
2013-04-18,2013-03-31,0.205744,YOYNI,sh600519
2014-04-25,2014-03-31,0.047589,YOYNI,sh600519
2015-04-21,2015-03-31,0.170857,YOYNI,sh600519
2016-04-21,2016-03-31,0.126127,YOYNI,sh600519
2017-04-25,2017-03-31,0.255705,YOYNI,sh600519
2018-04-28,2018-03-31,0.395075,YOYNI,sh600519
2019-04-25,2019-03-31,0.305041,YOYNI,sh600519
2007-08-17,2007-06-30,0.482211,YOYNI,sh600519
2008-08-28,2008-06-30,1.630957,YOYNI,sh600519
2009-08-07,2009-06-30,0.245288,YOYNI,sh600519
2010-08-12,2010-06-30,0.11804,YOYNI,sh600519
2011-08-31,2011-06-30,0.577709,YOYNI,sh600519
2012-08-10,2012-06-30,0.422475,YOYNI,sh600519
2013-08-31,2013-06-30,0.037009,YOYNI,sh600519
2014-08-29,2014-06-30,0.005724,YOYNI,sh600519
2015-08-28,2015-06-30,0.091327,YOYNI,sh600519
2016-08-27,2016-06-30,0.121069,YOYNI,sh600519
2017-07-28,2017-06-30,0.284438,YOYNI,sh600519
2018-08-02,2018-06-30,0.40491,YOYNI,sh600519
2019-07-18,2019-06-30,0.25265,YOYNI,sh600519
2007-10-23,2007-09-30,0.579803,YOYNI,sh600519
2008-10-27,2008-09-30,0.979484,YOYNI,sh600519
2009-10-24,2009-09-30,0.204466,YOYNI,sh600519
2010-10-29,2010-09-30,0.108375,YOYNI,sh600519
2011-10-18,2011-09-30,0.571197,YOYNI,sh600519
2012-10-26,2012-09-30,0.578189,YOYNI,sh600519
2013-10-16,2013-09-30,0.066209,YOYNI,sh600519
2014-10-30,2014-09-30,-0.024565,YOYNI,sh600519
2015-10-23,2015-09-30,0.066027,YOYNI,sh600519
2016-10-29,2016-09-30,0.099235,YOYNI,sh600519
2017-10-26,2017-09-30,0.602488,YOYNI,sh600519
2018-10-29,2018-09-30,0.243892,YOYNI,sh600519
2019-10-16,2019-09-30,0.219821,YOYNI,sh600519
2008-03-13,2007-12-31,0.835002,YOYNI,sh600519
2009-03-25,2008-12-31,0.34885,YOYNI,sh600519
2010-04-02,2009-12-31,0.138006,YOYNI,sh600519
2011-03-21,2010-12-31,0.172829,YOYNI,sh600519
2012-04-11,2011-12-31,0.732348,YOYNI,sh600519
2013-03-29,2012-12-31,0.514374,YOYNI,sh600519
2014-03-25,2013-12-31,0.139662,YOYNI,sh600519
2015-04-21,2014-12-31,0.019071,YOYNI,sh600519
2016-03-24,2015-12-31,0.011409,YOYNI,sh600519
2017-04-15,2016-12-31,0.089678,YOYNI,sh600519
2018-03-28,2017-12-31,0.617701,YOYNI,sh600519
2019-03-29,2018-12-31,0.304181,YOYNI,sh600519
2007-04-28,2007-03-31,0.090219,pro.roeAvg,sh600519
2007-08-17,2007-06-30,0.13933,pro.roeAvg,sh600519
2007-10-23,2007-09-30,0.245863,pro.roeAvg,sh600519
2008-03-13,2007-12-31,0.395989,pro.roeAvg,sh600519
2008-04-22,2008-03-31,0.100724,pro.roeAvg,sh600519
2008-08-28,2008-06-30,0.249968,pro.roeAvg,sh600519
2008-10-27,2008-09-30,0.33412,pro.roeAvg,sh600519
2009-03-25,2008-12-31,0.390117,pro.roeAvg,sh600519
2009-04-21,2009-03-31,0.102675,pro.roeAvg,sh600519
2009-08-07,2009-06-30,0.230712,pro.roeAvg,sh600519
2009-10-24,2009-09-30,0.30073,pro.roeAvg,sh600519
2010-04-02,2009-12-31,0.335461,pro.roeAvg,sh600519
2010-04-26,2010-03-31,0.083825,pro.roeAvg,sh600519
2010-08-12,2010-06-30,0.200545,pro.roeAvg,sh600519
2010-10-29,2010-09-30,0.260986,pro.roeAvg,sh600519
2011-03-21,2010-12-31,0.307393,pro.roeAvg,sh600519
2011-04-23,2011-03-31,0.097411,pro.roeAvg,sh600519
2011-08-31,2011-06-30,0.248251,pro.roeAvg,sh600519
2011-10-18,2011-09-30,0.318919,pro.roeAvg,sh600519
2012-04-11,2011-12-31,0.403925,pro.roeAvg,sh600519
2012-04-26,2012-03-31,0.112148,pro.roeAvg,sh600519
2012-08-10,2012-06-30,0.264847,pro.roeAvg,sh600519
2012-10-26,2012-09-30,0.370487,pro.roeAvg,sh600519
2013-03-29,2012-12-31,0.450047,pro.roeAvg,sh600519
2013-04-18,2013-03-31,0.099958,pro.roeAvg,sh600519
2013-08-31,2013-06-30,0.210442,pro.roeAvg,sh600519
2013-10-16,2013-09-30,0.304543,pro.roeAvg,sh600519
2014-03-25,2013-12-31,0.394328,pro.roeAvg,sh600519
2014-04-25,2014-03-31,0.083217,pro.roeAvg,sh600519
2014-08-29,2014-06-30,0.164503,pro.roeAvg,sh600519
2014-10-30,2014-09-30,0.234085,pro.roeAvg,sh600519
2015-04-21,2014-12-31,0.319612,pro.roeAvg,sh600519
2015-04-21,2015-03-31,0.078494,pro.roeAvg,sh600519
2015-08-28,2015-06-30,0.137504,pro.roeAvg,sh600519
2015-10-23,2015-09-30,0.201709,pro.roeAvg,sh600519
2016-03-24,2015-12-31,0.264205,pro.roeAvg,sh600519
2016-04-21,2016-03-31,0.073664,pro.roeAvg,sh600519
2016-08-27,2016-06-30,0.136576,pro.roeAvg,sh600519
2016-10-29,2016-09-30,0.188062,pro.roeAvg,sh600519
2017-04-15,2016-12-31,0.244385,pro.roeAvg,sh600519
2017-04-25,2017-03-31,0.080614,pro.roeAvg,sh600519
2017-07-28,2017-06-30,0.15151,pro.roeAvg,sh600519
2017-10-26,2017-09-30,0.254166,pro.roeAvg,sh600519
2018-03-28,2017-12-31,0.329542,pro.roeAvg,sh600519
2018-04-28,2018-03-31,0.088887,pro.roeAvg,sh600519
2018-08-02,2018-06-30,0.170563,pro.roeAvg,sh600519
2018-10-29,2018-09-30,0.25522,pro.roeAvg,sh600519
2019-03-29,2018-12-31,0.344644,pro.roeAvg,sh600519
2019-04-25,2019-03-31,0.094737,pro.roeAvg,sh600519
2019-07-18,2019-06-30,0.175322,pro.roeAvg,sh600519
2019-10-16,2019-09-30,0.255819,pro.roeAvg,sh600519
2007-04-28,2007-03-31,0.353655,pro.npMargin,sh600519
2007-08-17,2007-06-30,0.340022,pro.npMargin,sh600519
2007-10-23,2007-09-30,0.374401,pro.npMargin,sh600519
2008-03-13,2007-12-31,0.409821,pro.npMargin,sh600519
2008-04-22,2008-03-31,0.46002,pro.npMargin,sh600519
2008-08-28,2008-06-30,0.509109,pro.npMargin,sh600519
2008-10-27,2008-09-30,0.509395,pro.npMargin,sh600519
2009-03-25,2008-12-31,0.48543,pro.npMargin,sh600519
2009-04-21,2009-03-31,0.508984,pro.npMargin,sh600519
2009-08-07,2009-06-30,0.528099,pro.npMargin,sh600519
2009-10-24,2009-09-30,0.509759,pro.npMargin,sh600519
2010-04-02,2009-12-31,0.470826,pro.npMargin,sh600519
2010-04-26,2010-03-31,0.442245,pro.npMargin,sh600519
2010-08-12,2010-06-30,0.497105,pro.npMargin,sh600519
2010-10-29,2010-09-30,0.47291,pro.npMargin,sh600519
2011-03-21,2010-12-31,0.459007,pro.npMargin,sh600519
2011-04-23,2011-03-31,0.471804,pro.npMargin,sh600519
2011-08-31,2011-06-30,0.525789,pro.npMargin,sh600519
2011-10-18,2011-09-30,0.50804,pro.npMargin,sh600519
2012-04-11,2011-12-31,0.502671,pro.npMargin,sh600519
2012-04-26,2012-03-31,0.520197,pro.npMargin,sh600519
2012-08-10,2012-06-30,0.554033,pro.npMargin,sh600519
2012-10-26,2012-09-30,0.54878,pro.npMargin,sh600519
2013-03-29,2012-12-31,0.529513,pro.npMargin,sh600519
2013-04-18,2013-03-31,0.526581,pro.npMargin,sh600519
2013-08-31,2013-06-30,0.539424,pro.npMargin,sh600519
2013-10-16,2013-09-30,0.531652,pro.npMargin,sh600519
2014-03-25,2013-12-31,0.516299,pro.npMargin,sh600519
2014-04-25,2014-03-31,0.530608,pro.npMargin,sh600519
2014-08-29,2014-06-30,0.535172,pro.npMargin,sh600519
2014-10-30,2014-09-30,0.523786,pro.npMargin,sh600519
2015-04-21,2014-12-31,0.515279,pro.npMargin,sh600519
2015-04-21,2015-03-31,0.541687,pro.npMargin,sh600519
2015-08-28,2015-06-30,0.530116,pro.npMargin,sh600519
2015-10-23,2015-09-30,0.523865,pro.npMargin,sh600519
2016-03-24,2015-12-31,0.503834,pro.npMargin,sh600519
2016-04-21,2016-03-31,0.521795,pro.npMargin,sh600519
2016-08-27,2016-06-30,0.51599,pro.npMargin,sh600519
2016-10-29,2016-09-30,0.500535,pro.npMargin,sh600519
2017-04-15,2016-12-31,0.46139,pro.npMargin,sh600519
2017-04-25,2017-03-31,0.491773,pro.npMargin,sh600519
2017-07-28,2017-06-30,0.497909,pro.npMargin,sh600519
2017-10-26,2017-09-30,0.503209,pro.npMargin,sh600519
2018-03-28,2017-12-31,0.498239,pro.npMargin,sh600519
2018-04-28,2018-03-31,0.522756,pro.npMargin,sh600519
2018-08-02,2018-06-30,0.506677,pro.npMargin,sh600519
2018-10-29,2018-09-30,0.508624,pro.npMargin,sh600519
2019-03-29,2018-12-31,0.513718,pro.npMargin,sh600519
2019-04-25,2019-03-31,0.550532,pro.npMargin,sh600519
2019-07-18,2019-06-30,0.536787,pro.npMargin,sh600519
2019-10-16,2019-09-30,0.531919,pro.npMargin,sh600519
2007-04-28,2007-03-31,0.850268,pro.gpMargin,sh600519
2007-08-17,2007-06-30,0.851958,pro.gpMargin,sh600519
2007-10-23,2007-09-30,0.851373,pro.gpMargin,sh600519
2008-03-13,2007-12-31,0.879565,pro.gpMargin,sh600519
2008-04-22,2008-03-31,0.899267,pro.gpMargin,sh600519
2008-08-28,2008-06-30,0.904311,pro.gpMargin,sh600519
2008-10-27,2008-09-30,0.905197,pro.gpMargin,sh600519
2009-03-25,2008-12-31,0.902967,pro.gpMargin,sh600519
2009-04-21,2009-03-31,0.899923,pro.gpMargin,sh600519
2009-08-07,2009-06-30,0.904144,pro.gpMargin,sh600519
2009-10-24,2009-09-30,0.904805,pro.gpMargin,sh600519
2010-04-02,2009-12-31,0.901688,pro.gpMargin,sh600519
2010-04-26,2010-03-31,0.90283,pro.gpMargin,sh600519
2010-08-12,2010-06-30,0.913592,pro.gpMargin,sh600519
2010-10-29,2010-09-30,0.91195,pro.gpMargin,sh600519
2011-03-21,2010-12-31,0.90949,pro.gpMargin,sh600519
2011-04-23,2011-03-31,0.907107,pro.gpMargin,sh600519
2011-08-31,2011-06-30,0.913995,pro.gpMargin,sh600519
2011-10-18,2011-09-30,0.915273,pro.gpMargin,sh600519
2012-04-11,2011-12-31,0.915705,pro.gpMargin,sh600519
2012-04-26,2012-03-31,0.919871,pro.gpMargin,sh600519
2012-08-10,2012-06-30,0.920114,pro.gpMargin,sh600519
2012-10-26,2012-09-30,0.918276,pro.gpMargin,sh600519
2013-03-29,2012-12-31,0.922726,pro.gpMargin,sh600519
2013-04-18,2013-03-31,0.932859,pro.gpMargin,sh600519
2013-08-31,2013-06-30,0.933991,pro.gpMargin,sh600519
2013-10-16,2013-09-30,0.934314,pro.gpMargin,sh600519
2014-03-25,2013-12-31,0.929049,pro.gpMargin,sh600519
2014-04-25,2014-03-31,0.931953,pro.gpMargin,sh600519
2014-08-29,2014-06-30,0.931045,pro.gpMargin,sh600519
2014-10-30,2014-09-30,0.926637,pro.gpMargin,sh600519
2015-04-21,2014-12-31,0.925934,pro.gpMargin,sh600519
2015-04-21,2015-03-31,0.932142,pro.gpMargin,sh600519
2015-08-28,2015-06-30,0.92611,pro.gpMargin,sh600519
2015-10-23,2015-09-30,0.924529,pro.gpMargin,sh600519
2016-03-24,2015-12-31,0.922279,pro.gpMargin,sh600519
2016-04-21,2016-03-31,0.923414,pro.gpMargin,sh600519
2016-08-27,2016-06-30,0.918814,pro.gpMargin,sh600519
2016-10-29,2016-09-30,0.916439,pro.gpMargin,sh600519
2017-04-15,2016-12-31,0.912251,pro.gpMargin,sh600519
2017-04-25,2017-03-31,0.911561,pro.gpMargin,sh600519
2017-07-28,2017-06-30,0.896187,pro.gpMargin,sh600519
2017-10-26,2017-09-30,0.899331,pro.gpMargin,sh600519
2018-03-28,2017-12-31,0.897962,pro.gpMargin,sh600519
2018-04-28,2018-03-31,0.913055,pro.gpMargin,sh600519
2018-08-02,2018-06-30,0.909421,pro.gpMargin,sh600519
2018-10-29,2018-09-30,0.911238,pro.gpMargin,sh600519
2019-03-29,2018-12-31,0.91142,pro.gpMargin,sh600519
2019-04-25,2019-03-31,0.921113,pro.gpMargin,sh600519
2019-07-18,2019-06-30,0.918668,pro.gpMargin,sh600519
2019-10-16,2019-09-30,0.914894,pro.gpMargin,sh600519
2007-04-28,2007-03-31,561440706.1,pro.netProfit,sh600519
2007-08-17,2007-06-30,893948241.41,pro.netProfit,sh600519
2007-10-23,2007-09-30,1669221956.18,pro.netProfit,sh600519
2008-03-13,2007-12-31,2966052508.95,pro.netProfit,sh600519
2008-04-22,2008-03-31,917048744.59,pro.netProfit,sh600519
2008-08-28,2008-06-30,2351939273.63,pro.netProfit,sh600519
2008-10-27,2008-09-30,3304198781.0,pro.netProfit,sh600519
2009-03-25,2008-12-31,4000759343.11,pro.netProfit,sh600519
2009-04-21,2009-03-31,1278840567.82,pro.netProfit,sh600519
2009-08-07,2009-06-30,2928842256.25,pro.netProfit,sh600519
2009-10-24,2009-09-30,3979795618.2,pro.netProfit,sh600519
2010-04-02,2009-12-31,4552888944.0,pro.netProfit,sh600519
2010-04-26,2010-03-31,1344382797.81,pro.netProfit,sh600519
2010-08-12,2010-06-30,3274562600.07,pro.netProfit,sh600519
2010-10-29,2010-09-30,4411104477.83,pro.netProfit,sh600519
2011-03-21,2010-12-31,5339761496.97,pro.netProfit,sh600519
2011-04-23,2011-03-31,1991291329.64,pro.netProfit,sh600519
2011-08-31,2011-06-30,5166306192.53,pro.netProfit,sh600519
2011-10-18,2011-09-30,6930714312.61,pro.netProfit,sh600519
2012-04-11,2011-12-31,9250323807.62,pro.netProfit,sh600519
2012-04-26,2012-03-31,3129490790.74,pro.netProfit,sh600519
2012-08-10,2012-06-30,7348939538.55,pro.netProfit,sh600519
2012-10-26,2012-09-30,10937979773.7,pro.netProfit,sh600519
2013-03-29,2012-12-31,14008450702.17,pro.netProfit,sh600519
2013-04-18,2013-03-31,3773363242.99,pro.netProfit,sh600519
2013-08-31,2013-06-30,7620914791.31,pro.netProfit,sh600519
2013-10-16,2013-09-30,11662175309.98,pro.netProfit,sh600519
2014-03-25,2013-12-31,15964899881.05,pro.netProfit,sh600519
2014-04-25,2014-03-31,3952933461.0,pro.netProfit,sh600519
2014-08-29,2014-06-30,7664538017.59,pro.netProfit,sh600519
2014-10-30,2014-09-30,11375689707.88,pro.netProfit,sh600519
2015-04-21,2014-12-31,16269371509.83,pro.netProfit,sh600519
2015-04-21,2015-03-31,4628320416.91,pro.netProfit,sh600519
2015-08-28,2015-06-30,8364520508.61,pro.netProfit,sh600519
2015-10-23,2015-09-30,12126789326.87,pro.netProfit,sh600519
2016-03-24,2015-12-31,16454996625.22,pro.netProfit,sh600519
2016-04-21,2016-03-31,5212078652.48,pro.netProfit,sh600519
2016-08-27,2016-06-30,9377202963.15,pro.netProfit,sh600519
2016-10-29,2016-09-30,13330191781.89,pro.netProfit,sh600519
2017-04-15,2016-12-31,17930643109.88,pro.netProfit,sh600519
2017-04-25,2017-03-31,6544833459.07,pro.netProfit,sh600519
2017-07-28,2017-06-30,12044438696.03,pro.netProfit,sh600519
2017-10-26,2017-09-30,21361469066.81,pro.netProfit,sh600519
2018-03-28,2017-12-31,29006423236.0,pro.netProfit,sh600519
2018-04-28,2018-03-31,9130535753.3,pro.netProfit,sh600519
2018-08-02,2018-06-30,16921352445.58,pro.netProfit,sh600519
2018-10-29,2018-09-30,26571354958.67,pro.netProfit,sh600519
2019-03-29,2018-12-31,37829617756.81,pro.netProfit,sh600519
2019-04-25,2019-03-31,11915721111.34,pro.netProfit,sh600519
2019-07-18,2019-06-30,21196527550.11,pro.netProfit,sh600519
2019-10-16,2019-09-30,32412303335.96,pro.netProfit,sh600519
2007-04-28,2007-03-31,1.746599,pro.epsTTM,sh600519
2007-08-17,2007-06-30,1.928869,pro.epsTTM,sh600519
2007-10-23,2007-09-30,2.252913,pro.epsTTM,sh600519
2008-03-13,2007-12-31,2.999398,pro.epsTTM,sh600519
2008-04-22,2008-03-31,3.356758,pro.epsTTM,sh600519
2008-08-28,2008-06-30,4.471995,pro.epsTTM,sh600519
2008-10-27,2008-09-30,4.646213,pro.epsTTM,sh600519
2009-03-25,2008-12-31,4.025726,pro.epsTTM,sh600519
2009-04-21,2009-03-31,4.389845,pro.epsTTM,sh600519
2009-08-07,2009-06-30,4.609235,pro.epsTTM,sh600519
2009-10-24,2009-09-30,4.706159,pro.epsTTM,sh600519
2010-04-02,2009-12-31,4.569237,pro.epsTTM,sh600519
2010-04-26,2010-03-31,4.620787,pro.epsTTM,sh600519
2010-08-12,2010-06-30,4.897147,pro.epsTTM,sh600519
2010-10-29,2010-09-30,4.979518,pro.epsTTM,sh600519
2011-03-21,2010-12-31,5.351975,pro.epsTTM,sh600519
2011-04-23,2011-03-31,6.007127,pro.epsTTM,sh600519
2011-08-31,2011-06-30,7.267021,pro.epsTTM,sh600519
2011-10-18,2011-09-30,7.172268,pro.epsTTM,sh600519
2012-04-11,2011-12-31,8.440873,pro.epsTTM,sh600519
2012-04-26,2012-03-31,9.486184,pro.epsTTM,sh600519
2012-08-10,2012-06-30,10.45261,pro.epsTTM,sh600519
2012-10-26,2012-09-30,12.150225,pro.epsTTM,sh600519
2013-03-29,2012-12-31,12.818663,pro.epsTTM,sh600519
2013-04-18,2013-03-31,13.419602,pro.epsTTM,sh600519
2013-08-31,2013-06-30,13.06161,pro.epsTTM,sh600519
2013-10-16,2013-09-30,13.444889,pro.epsTTM,sh600519
2014-03-25,2013-12-31,14.579976,pro.epsTTM,sh600519
2014-04-25,2014-03-31,14.682356,pro.epsTTM,sh600519
2014-08-29,2014-06-30,13.238682,pro.epsTTM,sh600519
2014-10-30,2014-09-30,12.924519,pro.epsTTM,sh600519
2015-04-21,2014-12-31,13.441183,pro.epsTTM,sh600519
2015-04-21,2015-03-31,14.023947,pro.epsTTM,sh600519
2015-08-28,2015-06-30,14.017698,pro.epsTTM,sh600519
2015-10-23,2015-09-30,12.801418,pro.epsTTM,sh600519
2016-03-24,2015-12-31,12.341281,pro.epsTTM,sh600519
2016-04-21,2016-03-31,12.758707,pro.epsTTM,sh600519
2016-08-27,2016-06-30,13.069196,pro.epsTTM,sh600519
2016-10-29,2016-09-30,13.169925,pro.epsTTM,sh600519
2017-04-15,2016-12-31,13.308702,pro.epsTTM,sh600519
2017-04-25,2017-03-31,14.290911,pro.epsTTM,sh600519
2017-07-28,2017-06-30,15.257618,pro.epsTTM,sh600519
2017-10-26,2017-09-30,19.293643,pro.epsTTM,sh600519
2018-03-28,2017-12-31,21.556605,pro.epsTTM,sh600519
2018-04-28,2018-03-31,23.454226,pro.epsTTM,sh600519
2018-08-02,2018-06-30,25.149451,pro.epsTTM,sh600519
2018-10-29,2018-09-30,25.337623,pro.epsTTM,sh600519
2019-03-29,2018-12-31,28.023951,pro.epsTTM,sh600519
2019-04-25,2019-03-31,30.184856,pro.epsTTM,sh600519
2019-07-18,2019-06-30,31.356897,pro.epsTTM,sh600519
2019-10-16,2019-09-30,32.578411,pro.epsTTM,sh600519
2007-04-28,2007-03-31,0.050344,gr.yoyEquity,sh600519
2007-08-17,2007-06-30,0.226323,gr.yoyEquity,sh600519
2007-10-23,2007-09-30,0.286379,gr.yoyEquity,sh600519
2008-03-13,2007-12-31,0.357997,gr.yoyEquity,sh600519
2008-04-22,2008-03-31,0.564718,gr.yoyEquity,sh600519
2008-08-28,2008-06-30,0.578892,gr.yoyEquity,sh600519
2008-10-27,2008-09-30,0.540443,gr.yoyEquity,sh600519
2009-03-25,2008-12-31,0.365609,gr.yoyEquity,sh600519
2009-04-21,2009-03-31,0.368277,gr.yoyEquity,sh600519
2009-08-07,2009-06-30,0.336524,gr.yoyEquity,sh600519
2009-10-24,2009-09-30,0.316383,gr.yoyEquity,sh600519
2010-04-02,2009-12-31,0.286486,gr.yoyEquity,sh600519
2010-04-26,2010-03-31,0.262412,gr.yoyEquity,sh600519
2010-08-12,2010-06-30,0.270672,gr.yoyEquity,sh600519
2010-10-29,2010-09-30,0.256897,gr.yoyEquity,sh600519
2011-03-21,2010-12-31,0.271865,gr.yoyEquity,sh600519
2011-04-23,2011-03-31,0.289297,gr.yoyEquity,sh600519
2011-08-31,2011-06-30,0.285023,gr.yoyEquity,sh600519
2011-10-18,2011-09-30,0.301075,gr.yoyEquity,sh600519
2012-04-11,2011-12-31,0.358307,gr.yoyEquity,sh600519
2012-04-26,2012-03-31,0.37853,gr.yoyEquity,sh600519
2012-08-10,2012-06-30,0.317105,gr.yoyEquity,sh600519
2012-10-26,2012-09-30,0.371199,gr.yoyEquity,sh600519
2013-03-29,2012-12-31,0.366468,gr.yoyEquity,sh600519
2013-04-18,2013-03-31,0.349865,gr.yoyEquity,sh600519
2013-08-31,2013-06-30,0.247733,gr.yoyEquity,sh600519
2013-10-16,2013-09-30,0.233254,gr.yoyEquity,sh600519
2014-03-25,2013-12-31,0.248101,gr.yoyEquity,sh600519
2014-04-25,2014-03-31,0.226397,gr.yoyEquity,sh600519
2014-08-29,2014-06-30,0.303556,gr.yoyEquity,sh600519
2014-10-30,2014-09-30,0.264321,gr.yoyEquity,sh600519
2015-04-21,2014-12-31,0.253581,gr.yoyEquity,sh600519
2015-04-21,2015-03-31,0.248403,gr.yoyEquity,sh600519
2015-08-28,2015-06-30,0.353982,gr.yoyEquity,sh600519
2015-10-23,2015-09-30,0.227891,gr.yoyEquity,sh600519
2016-03-24,2015-12-31,0.196435,gr.yoyEquity,sh600519
2016-04-21,2016-03-31,0.190933,gr.yoyEquity,sh600519
2016-08-27,2016-06-30,0.05994,gr.yoyEquity,sh600519
2016-10-29,2016-09-30,0.14695,gr.yoyEquity,sh600519
2017-04-15,2016-12-31,0.14029,gr.yoyEquity,sh600519
2017-04-25,2017-03-31,0.148201,gr.yoyEquity,sh600519
2017-07-28,2017-06-30,0.163803,gr.yoyEquity,sh600519
2017-10-26,2017-09-30,0.228916,gr.yoyEquity,sh600519
2018-03-28,2017-12-31,0.25458,gr.yoyEquity,sh600519
2018-04-28,2018-03-31,0.265006,gr.yoyEquity,sh600519
2018-08-02,2018-06-30,0.235049,gr.yoyEquity,sh600519
2018-10-29,2018-09-30,0.21354,gr.yoyEquity,sh600519
2019-03-29,2018-12-31,0.233862,gr.yoyEquity,sh600519
2019-04-25,2019-03-31,0.2411,gr.yoyEquity,sh600519
2019-07-18,2019-06-30,0.22867,gr.yoyEquity,sh600519
2019-10-16,2019-09-30,0.223588,gr.yoyEquity,sh600519
2007-04-28,2007-03-31,0.219704,gr.yoyAsset,sh600519
2007-08-17,2007-06-30,0.311168,gr.yoyAsset,sh600519
2007-10-23,2007-09-30,0.157586,gr.yoyAsset,sh600519
2008-03-13,2007-12-31,0.095152,gr.yoyAsset,sh600519
2008-04-22,2008-03-31,0.169333,gr.yoyAsset,sh600519
2008-08-28,2008-06-30,0.102588,gr.yoyAsset,sh600519
2008-10-27,2008-09-30,0.274201,gr.yoyAsset,sh600519
2009-03-25,2008-12-31,0.503051,gr.yoyAsset,sh600519
2009-04-21,2009-03-31,0.352052,gr.yoyAsset,sh600519
2009-08-07,2009-06-30,0.416603,gr.yoyAsset,sh600519
2009-10-24,2009-09-30,0.28858,gr.yoyAsset,sh600519
2010-04-02,2009-12-31,0.254881,gr.yoyAsset,sh600519
2010-04-26,2010-03-31,0.307484,gr.yoyAsset,sh600519
2010-08-12,2010-06-30,0.335555,gr.yoyAsset,sh600519
2010-10-29,2010-09-30,0.362774,gr.yoyAsset,sh600519
2011-03-21,2010-12-31,0.294288,gr.yoyAsset,sh600519
2011-04-23,2011-03-31,0.427389,gr.yoyAsset,sh600519
