date,period,value,field,symbol
2011-04-26,2010-12-31,1.0119,dup.taxBurden,sz000725
2011-04-27,2011-03-31,0.998896,dup.taxBurden,sz000725
2011-08-30,2011-06-30,0.997961,dup.taxBurden,sz000725
2011-10-29,2011-09-30,0.999253,dup.taxBurden,sz000725
2012-04-27,2011-12-31,0.819865,dup.taxBurden,sz000725
2012-04-27,2012-03-31,1.002712,dup.taxBurden,sz000725
2012-08-29,2012-06-30,1.007722,dup.taxBurden,sz000725
2012-10-30,2012-09-30,1.007945,dup.taxBurden,sz000725
2013-04-23,2012-12-31,0.99103,dup.taxBurden,sz000725
2013-04-25,2013-03-31,0.988731,dup.taxBurden,sz000725
2013-08-20,2013-06-30,0.980404,dup.taxBurden,sz000725
2013-10-29,2013-09-30,0.960917,dup.taxBurden,sz000725
2014-04-22,2013-12-31,0.983363,dup.taxBurden,sz000725
2014-04-25,2014-03-31,0.914498,dup.taxBurden,sz000725
2014-08-30,2014-06-30,0.881706,dup.taxBurden,sz000725
2014-10-30,2014-09-30,0.87506,dup.taxBurden,sz000725
2015-04-21,2014-12-31,0.855162,dup.taxBurden,sz000725
2015-04-23,2015-03-31,0.808852,dup.taxBurden,sz000725
2015-08-25,2015-06-30,0.826132,dup.taxBurden,sz000725
2015-10-27,2015-09-30,0.800678,dup.taxBurden,sz000725
2016-04-26,2015-12-31,0.813667,dup.taxBurden,sz000725
2016-04-26,2016-03-31,0.882963,dup.taxBurden,sz000725
2016-08-30,2016-06-30,1.105899,dup.taxBurden,sz000725
2016-10-25,2016-09-30,0.56827,dup.taxBurden,sz000725
2017-04-25,2016-12-31,0.814031,dup.taxBurden,sz000725
2017-04-25,2017-03-31,0.845911,dup.taxBurden,sz000725
2017-08-29,2017-06-30,0.830119,dup.taxBurden,sz000725
2017-10-31,2017-09-30,0.833924,dup.taxBurden,sz000725
2018-04-24,2017-12-31,0.806935,dup.taxBurden,sz000725
2018-04-24,2018-03-31,0.810695,dup.taxBurden,sz000725
2018-08-28,2018-06-30,0.810939,dup.taxBurden,sz000725
2018-10-30,2018-09-30,0.759746,dup.taxBurden,sz000725
2019-03-26,2018-12-31,0.69861,dup.taxBurden,sz000725
2019-04-30,2019-03-31,0.650195,dup.taxBurden,sz000725
2019-08-27,2019-06-30,0.626066,dup.taxBurden,sz000725
2019-10-31,2019-09-30,0.270719,dup.taxBurden,sz000725
2007-04-28,2007-03-31,20.977231,dup.intBurden,sz000725
2007-08-28,2007-06-30,0.156535,dup.intBurden,sz000725
2007-10-29,2007-09-30,0.689024,dup.intBurden,sz000725
2008-04-01,2007-12-31,0.636086,dup.intBurden,sz000725
2008-04-28,2008-03-31,0.923936,dup.intBurden,sz000725
2008-08-27,2008-06-30,0.842102,dup.intBurden,sz000725
2008-10-30,2008-09-30,0.76637,dup.intBurden,sz000725
2009-04-21,2008-12-31,0.945569,dup.intBurden,sz000725
2009-04-29,2009-03-31,1.053786,dup.intBurden,sz000725
2009-08-25,2009-06-30,1.078875,dup.intBurden,sz000725
2009-10-29,2009-09-30,1.111995,dup.intBurden,sz000725
2010-04-20,2009-12-31,2.030797,dup.intBurden,sz000725
2010-04-29,2010-03-31,0.990979,dup.intBurden,sz000725
2010-08-28,2010-06-30,0.981855,dup.intBurden,sz000725
2010-10-29,2010-09-30,1.013472,dup.intBurden,sz000725
2011-04-26,2010-12-31,0.997523,dup.intBurden,sz000725
2011-04-27,2011-03-31,0.885177,dup.intBurden,sz000725
2011-08-30,2011-06-30,0.990741,dup.intBurden,sz000725
2011-10-29,2011-09-30,1.021742,dup.intBurden,sz000725
2012-04-27,2011-12-31,0.835384,dup.intBurden,sz000725
2012-04-27,2012-03-31,0.941704,dup.intBurden,sz000725
2012-08-29,2012-06-30,1.128016,dup.intBurden,sz000725
2012-10-30,2012-09-30,1.480301,dup.intBurden,sz000725
2013-04-23,2012-12-31,0.291235,dup.intBurden,sz000725
2013-04-25,2013-03-31,0.743677,dup.intBurden,sz000725
2013-08-20,2013-06-30,0.762558,dup.intBurden,sz000725
2013-10-29,2013-09-30,0.824884,dup.intBurden,sz000725
2014-04-22,2013-12-31,0.814287,dup.intBurden,sz000725
2014-04-25,2014-03-31,0.803138,dup.intBurden,sz000725
2014-08-30,2014-06-30,0.971131,dup.intBurden,sz000725
2014-10-30,2014-09-30,1.021581,dup.intBurden,sz000725
2015-04-21,2014-12-31,1.017547,dup.intBurden,sz000725
2015-04-23,2015-03-31,0.875627,dup.intBurden,sz000725
2015-08-25,2015-06-30,0.873396,dup.intBurden,sz000725
2015-10-27,2015-09-30,0.702907,dup.intBurden,sz000725
2016-04-26,2015-12-31,0.762809,dup.intBurden,sz000725
2016-04-26,2016-03-31,0.238395,dup.intBurden,sz000725
2016-08-30,2016-06-30,-12.271427,dup.intBurden,sz000725
2016-10-25,2016-09-30,0.131352,dup.intBurden,sz000725
2017-04-25,2016-12-31,0.627818,dup.intBurden,sz000725
2017-04-25,2017-03-31,0.865409,dup.intBurden,sz000725
2017-08-29,2017-06-30,0.866233,dup.intBurden,sz000725
2017-10-31,2017-09-30,0.852165,dup.intBurden,sz000725
2018-04-24,2017-12-31,0.797165,dup.intBurden,sz000725
2018-04-24,2018-03-31,0.864446,dup.intBurden,sz000725
2018-08-28,2018-06-30,0.763314,dup.intBurden,sz000725
2018-10-30,2018-09-30,0.635467,dup.intBurden,sz000725
2019-03-26,2018-12-31,0.620825,dup.intBurden,sz000725
2019-04-30,2019-03-31,0.686191,dup.intBurden,sz000725
2019-08-27,2019-06-30,0.613169,dup.intBurden,sz000725
2019-10-31,2019-09-30,0.469777,dup.intBurden,sz000725
2007-03-28,2006-12-31,-51.9,ex.roeWa,sz000725
2011-04-15,2010-12-31,-10.94,ex.roeWa,sz000725
2012-04-14,2011-12-31,2.23,ex.roeWa,sz000725
2013-04-01,2012-12-31,0.97,ex.roeWa,sz000725
2014-04-15,2013-12-31,8.7,ex.roeWa,sz000725
2015-04-10,2014-12-31,4.3,ex.roeWa,sz000725
2016-04-15,2015-12-31,2.12,ex.roeWa,sz000725
2017-04-11,2016-12-31,2.31,ex.roeWa,sz000725
2017-10-25,2017-09-30,7.96,ex.roeWa,sz000725
2007-03-28,2006-12-31,-0.6,ex.eps,sz000725
2011-04-15,2010-12-31,-0.252,ex.eps,sz000725
2012-04-14,2011-12-31,0.041,ex.eps,sz000725
2013-04-01,2012-12-31,0.018,ex.eps,sz000725
2014-04-15,2013-12-31,0.174,ex.eps,sz000725
2015-04-10,2014-12-31,0.087,ex.eps,sz000725
2016-04-15,2015-12-31,0.046,ex.eps,sz000725
2017-04-11,2016-12-31,0.051,ex.eps,sz000725
2017-10-25,2017-09-30,0.185,ex.eps,sz000725
2003-07-23,2003-06-30,100.0,fc.rangeUp,sz000725
2003-10-21,2003-09-30,100.0,fc.rangeUp,sz000725
2003-10-31,2003-12-31,100.0,fc.rangeUp,sz000725
2004-04-29,2004-06-30,100.0,fc.rangeUp,sz000725
2004-10-23,2004-09-30,70.0,fc.rangeUp,sz000725
2005-04-26,2005-03-31,0.0,fc.rangeUp,sz000725
2005-04-28,2005-06-30,0.0,fc.rangeUp,sz000725
2005-08-26,2005-09-30,0.0,fc.rangeUp,sz000725
2006-01-25,2005-12-31,0.0,fc.rangeUp,sz000725
2006-04-03,2006-03-31,0.0,fc.rangeUp,sz000725
2006-04-28,2006-06-30,0.0,fc.rangeUp,sz000725
2006-08-29,2006-09-30,0.0,fc.rangeUp,sz000725
2006-11-11,2006-12-31,0.0,fc.rangeUp,sz000725
2007-04-20,2007-03-31,80.0,fc.rangeUp,sz000725
2007-07-05,2007-06-30,0.0,fc.rangeUp,sz000725
2007-10-23,2007-09-30,0.0,fc.rangeUp,sz000725
2007-10-29,2007-12-31,0.0,fc.rangeUp,sz000725
2008-04-01,2008-03-31,0.0,fc.rangeUp,sz000725
2008-04-28,2008-06-30,0.0,fc.rangeUp,sz000725
2008-10-16,2008-09-30,0.0,fc.rangeUp,sz000725
2009-01-20,2008-12-31,0.0,fc.rangeUp,sz000725
2009-07-09,2009-06-30,0.0,fc.rangeUp,sz000725
2009-08-25,2009-09-30,0.0,fc.rangeUp,sz000725
2010-01-15,2009-12-31,114.86,fc.rangeUp,sz000725
2010-04-29,2010-06-30,0.0,fc.rangeUp,sz000725
2010-08-28,2010-09-30,0.0,fc.rangeUp,sz000725
2011-04-15,2010-12-31,-4299.5,fc.rangeUp,sz000725
2011-04-15,2011-03-31,0.0,fc.rangeUp,sz000725
2011-04-27,2011-06-30,-131.0,fc.rangeUp,sz000725
2011-08-30,2011-09-30,0.0,fc.rangeUp,sz000725
2012-04-14,2011-12-31,127.99,fc.rangeUp,sz000725
2012-04-14,2012-03-31,0.0,fc.rangeUp,sz000725
2012-04-27,2012-06-30,0.0,fc.rangeUp,sz000725
2012-08-29,2012-09-30,67.34,fc.rangeUp,sz000725
2012-12-27,2012-12-31,-82.0,fc.rangeUp,sz000725
2013-04-01,2013-03-31,150.55,fc.rangeUp,sz000725
2013-07-15,2013-06-30,209.29,fc.rangeUp,sz000725
2013-08-20,2013-09-30,320.38,fc.rangeUp,sz000725
2014-01-27,2013-12-31,810.0,fc.rangeUp,sz000725
2014-04-22,2014-03-31,109.13,fc.rangeUp,sz000725
2014-10-15,2014-09-30,39.8,fc.rangeUp,sz000725
2015-04-10,2015-03-31,70.0,fc.rangeUp,sz000725
2015-07-15,2015-06-30,82.0,fc.rangeUp,sz000725
2016-04-15,2016-03-31,-87.73,fc.rangeUp,sz000725
2016-07-15,2016-06-30,-125.63,fc.rangeUp,sz000725
2016-10-14,2016-09-30,-92.47,fc.rangeUp,sz000725
2017-04-11,2017-03-31,2208.0,fc.rangeUp,sz000725
2017-07-14,2017-06-30,971.3,fc.rangeUp,sz000725
2017-09-27,2017-09-30,4520.81,fc.rangeUp,sz000725
2018-01-27,2017-12-31,314.33,fc.rangeUp,sz000725
2019-01-31,2018-12-31,-54.0,fc.rangeUp,sz000725
2003-07-23,2003-06-30,0.0,fc.rangeDown,sz000725
2003-10-21,2003-09-30,0.0,fc.rangeDown,sz000725
2003-10-31,2003-12-31,0.0,fc.rangeDown,sz000725
2004-04-29,2004-06-30,0.0,fc.rangeDown,sz000725
2004-10-23,2004-09-30,0.0,fc.rangeDown,sz000725
2005-04-26,2005-03-31,0.0,fc.rangeDown,sz000725
2005-04-28,2005-06-30,0.0,fc.rangeDown,sz000725
2005-08-26,2005-09-30,0.0,fc.rangeDown,sz000725
2006-01-25,2005-12-31,0.0,fc.rangeDown,sz000725
2006-04-03,2006-03-31,0.0,fc.rangeDown,sz000725
2006-04-28,2006-06-30,0.0,fc.rangeDown,sz000725
2006-08-29,2006-09-30,0.0,fc.rangeDown,sz000725
2006-11-11,2006-12-31,0.0,fc.rangeDown,sz000725
2007-04-20,2007-03-31,0.0,fc.rangeDown,sz000725
2007-07-05,2007-06-30,0.0,fc.rangeDown,sz000725
2007-10-23,2007-09-30,118.95,fc.rangeDown,sz000725
2007-10-29,2007-12-31,0.0,fc.rangeDown,sz000725
2008-04-01,2008-03-31,0.0,fc.rangeDown,sz000725
2008-04-28,2008-06-30,0.0,fc.rangeDown,sz000725
2008-10-16,2008-09-30,0.0,fc.rangeDown,sz000725
2009-01-20,2008-12-31,0.0,fc.rangeDown,sz000725
2009-07-09,2009-06-30,0.0,fc.rangeDown,sz000725
2009-08-25,2009-09-30,0.0,fc.rangeDown,sz000725
2010-01-15,2009-12-31,102.48,fc.rangeDown,sz000725
2010-04-29,2010-06-30,0.0,fc.rangeDown,sz000725
2010-08-28,2010-09-30,0.0,fc.rangeDown,sz000725
2011-04-15,2010-12-31,-4299.5,fc.rangeDown,sz000725
2011-04-15,2011-03-31,0.0,fc.rangeDown,sz000725
2011-04-27,2011-06-30,-150.0,fc.rangeDown,sz000725
2011-08-30,2011-09-30,0.0,fc.rangeDown,sz000725
2012-04-14,2011-12-31,127.99,fc.rangeDown,sz000725
2012-04-14,2012-03-31,0.0,fc.rangeDown,sz000725
2012-04-27,2012-06-30,0.0,fc.rangeDown,sz000725
2012-08-29,2012-09-30,63.6,fc.rangeDown,sz000725
2012-12-27,2012-12-31,-91.0,fc.rangeDown,sz000725
2013-04-01,2013-03-31,140.44,fc.rangeDown,sz000725
2013-07-15,2013-06-30,204.21,fc.rangeDown,sz000725
2013-08-20,2013-09-30,304.64,fc.rangeDown,sz000725
2014-01-27,2013-12-31,772.0,fc.rangeDown,sz000725
2014-04-22,2014-03-31,95.19,fc.rangeDown,sz000725
2014-10-15,2014-09-30,32.44,fc.rangeDown,sz000725
2015-04-10,2015-03-31,62.0,fc.rangeDown,sz000725
2015-07-15,2015-06-30,78.0,fc.rangeDown,sz000725
2016-04-15,2016-03-31,-89.78,fc.rangeDown,sz000725
2016-07-15,2016-06-30,-130.75,fc.rangeDown,sz000725
2016-10-14,2016-09-30,-94.98,fc.rangeDown,sz000725
2017-04-11,2017-03-31,2023.0,fc.rangeDown,sz000725
2017-07-14,2017-06-30,913.21,fc.rangeDown,sz000725
2017-09-27,2017-09-30,4307.54,fc.rangeDown,sz000725
2018-01-27,2017-12-31,298.39,fc.rangeDown,sz000725
2019-01-31,2018-12-31,-55.0,fc.rangeDown,sz000725
2003-07-23,2003-06-30,50.0,fc.rangeMid,sz000725
2003-10-21,2003-09-30,50.0,fc.rangeMid,sz000725
2003-10-31,2003-12-31,50.0,fc.rangeMid,sz000725
2004-04-29,2004-06-30,50.0,fc.rangeMid,sz000725
2004-10-23,2004-09-30,35.0,fc.rangeMid,sz000725
2005-04-26,2005-03-31,0.0,fc.rangeMid,sz000725
2005-04-28,2005-06-30,0.0,fc.rangeMid,sz000725
2005-08-26,2005-09-30,0.0,fc.rangeMid,sz000725
2006-01-25,2005-12-31,0.0,fc.rangeMid,sz000725
2006-04-03,2006-03-31,0.0,fc.rangeMid,sz000725
2006-04-28,2006-06-30,0.0,fc.rangeMid,sz000725
2006-08-29,2006-09-30,0.0,fc.rangeMid,sz000725
2006-11-11,2006-12-31,0.0,fc.rangeMid,sz000725
2007-04-20,2007-03-31,40.0,fc.rangeMid,sz000725
2007-07-05,2007-06-30,0.0,fc.rangeMid,sz000725
2007-10-23,2007-09-30,59.475,fc.rangeMid,sz000725
2007-10-29,2007-12-31,0.0,fc.rangeMid,sz000725
2008-04-01,2008-03-31,0.0,fc.rangeMid,sz000725
2008-04-28,2008-06-30,0.0,fc.rangeMid,sz000725
2008-10-16,2008-09-30,0.0,fc.rangeMid,sz000725
2009-01-20,2008-12-31,0.0,fc.rangeMid,sz000725
2009-07-09,2009-06-30,0.0,fc.rangeMid,sz000725
2009-08-25,2009-09-30,0.0,fc.rangeMid,sz000725
2010-01-15,2009-12-31,108.67,fc.rangeMid,sz000725
2010-04-29,2010-06-30,0.0,fc.rangeMid,sz000725
2010-08-28,2010-09-30,0.0,fc.rangeMid,sz000725
2011-04-15,2010-12-31,-4299.5,fc.rangeMid,sz000725
2011-04-15,2011-03-31,0.0,fc.rangeMid,sz000725
2011-04-27,2011-06-30,-140.5,fc.rangeMid,sz000725
2011-08-30,2011-09-30,0.0,fc.rangeMid,sz000725
2012-04-14,2011-12-31,127.99,fc.rangeMid,sz000725
2012-04-14,2012-03-31,0.0,fc.rangeMid,sz000725
2012-04-27,2012-06-30,0.0,fc.rangeMid,sz000725
2012-08-29,2012-09-30,65.47,fc.rangeMid,sz000725
2012-12-27,2012-12-31,-86.5,fc.rangeMid,sz000725
2013-04-01,2013-03-31,145.495,fc.rangeMid,sz000725
2013-07-15,2013-06-30,206.75,fc.rangeMid,sz000725
2013-08-20,2013-09-30,312.51,fc.rangeMid,sz000725
2014-01-27,2013-12-31,791.0,fc.rangeMid,sz000725
2014-04-22,2014-03-31,102.16,fc.rangeMid,sz000725
2014-10-15,2014-09-30,36.12,fc.rangeMid,sz000725
2015-04-10,2015-03-31,66.0,fc.rangeMid,sz000725
2015-07-15,2015-06-30,80.0,fc.rangeMid,sz000725
2016-04-15,2016-03-31,-88.755,fc.rangeMid,sz000725
2016-07-15,2016-06-30,-128.19,fc.rangeMid,sz000725
2016-10-14,2016-09-30,-93.725,fc.rangeMid,sz000725
2017-04-11,2017-03-31,2115.5,fc.rangeMid,sz000725
2017-07-14,2017-06-30,942.255,fc.rangeMid,sz000725
2017-09-27,2017-09-30,4414.175,fc.rangeMid,sz000725
2018-01-27,2017-12-31,306.36,fc.rangeMid,sz000725
2019-01-31,2018-12-31,-54.5,fc.rangeMid,sz000725
